property_id,lat,lng,addr_street,suburb,lga,closet_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
19430,-37.662006,144.92686,4 Etna Crt,COOLAROO, COLAC - OTWAY ,44817,0.13255247022895691,35,1,1,0,0,0
70842,-37.8755,145.10735,6 Edward Street,CHADSTONE, MELTON ,19847,2.561056037871936,28,1,87,28,19,10
6853,-37.795193,144.8292,59 Couch Street,SUNSHINE, KNOX ,20021,0.8087773978265316,20,1,23,5,3,2
68705,-37.86314,145.03685,1 Dixon Street,MALVERN, BAW BAW ,19944,0.7490215554219639,18,1,3,0,0,0
48147,-37.801445,145.02748,24 Barry Street,KEW, SOUTH GIPPSLAND ,19905,2.304267867865827,10,1,2,0,0,0
22117,-37.733086,144.95389,177 Gaffney Street,COBURG, MOONEE VALLEY ,19964,0.7896635179347951,25,1,41,17,12,6
19701,-37.672054,144.89543,31 Harricks Crescent,ATTWOOD, MOYNE ,20030,2.457027655240345,32,1,0,0,0,0
27132,-37.586926,144.92094,5 Mulberry Pass,CRAIGIEBURN, YARRA RANGES ,40221,2.5774072684034524,41,1,5,3,2,1
17350,-37.71088,144.91841,5 Currajong Street,GLENROY, WYNDHAM ,20032,0.713935013926649,28,1,99,43,33,20
58804,-37.80548,145.17169,28 Kett Street,NUNAWADING, STONNINGTON ,19899,1.7067192681719598,28,1,19,4,3,1
66369,-37.77455,145.30553,4 Wandana Street,MOOROOLBARK, WEST WIMMERA ,19877,1.28627706035002,46,1,0,0,0,0
90350,-37.962627,145.04443,24 Erskine Avenue,CHELTENHAM, YARRA RANGES ,19866,0.9949758647948667,40,1,5,3,2,1
95704,-37.913322,145.03384,4 Carlton Street,MCKINNON, HORSHAM ,19940,0.5153681022151392,28,1,0,0,0,0
7455,-37.73392,144.82462,39 Driscolls Road,KEALBA, BASS COAST ,20002,2.481803453115951,28,1,0,0,0,0
57490,-37.814304,145.14363,1/23 Elmhurst Road,BLACKBURN, GREATER GEELONG ,19897,0.7654872069684353,27,1,1,2,2,1
34530,-37.724712,144.98938,29 Bourke Street,RESERVOIR, EAST GIPPSLAND ,20011,1.2486710232290792,37,1,1,0,0,0
36120,-37.66139,145.03398,105 Childs Road,LALOR, KINGSTON ,20005,1.0581525859611929,51,1,13,4,2,1
54891,-37.834984,145.08444,103 Highfield Road,CAMBERWELL, MELBOURNE ,19893,1.202437904269093,20,1,23,11,8,5
56912,-37.852493,145.11816,8 Talbett Street,BURWOOD, MARIBYRNONG ,19849,3.311157753488218,25,1,22,7,5,3
74147,-37.914967,145.28322,24 Grange Drive,LYSTERFIELD, BALLARAT ,19867,3.2740318544881872,49,1,2,1,1,0
41733,-37.754887,145.06534,18 Cartmell Street,HEIDELBERG, MONASH ,19935,0.47634234657758406,34,1,16,4,3,2
8440,-37.72815,144.75966,34 Deakin Grove,BURNSIDE HEIGHTS, WODONGA ,20001,3.0030605736033515,31,1,3,0,0,0
64704,-37.787594,145.26039,6 Chateau Close,CROYDON, CARDINIA ,19878,1.9805551205618714,42,1,25,10,5,3
96438,-37.99962,145.26768,11 KILBERRY CRES,HALLAM, GLEN EIRA ,19885,2.025598414894009,50,1,15,4,2,1
28362,-37.79602,144.97836,6/88 Rose Street,FITZROY, NILLUMBIK ,19975,1.4576012908473017,18,1,4,1,1,1
3358,-37.819893,144.89182,31A Sussex Street,YARRAVILLE, MITCHELL ,20024,1.9358378509683596,13,1,14,5,3,1
73591,-37.84263,145.29099,36 Robertson Crescent,BORONIA, TOWONG ,19870,2.0110623691596725,41,1,0,0,0,0
19648,-37.67335,144.88914,20 The Crest,ATTWOOD, MOYNE ,20030,2.893285469893153,32,1,0,0,0,0
10585,-37.794846,144.92523,45 The Ridgeway,KENSINGTON, SOUTH GIPPSLAND ,20041,0.4804201862675955,9,1,2,0,0,0
41507,-37.766285,145.05229,118 Locksley Road,EAGLEMONT, MORELAND ,19934,0.3337637726155873,33,1,111,50,47,25
26034,-37.584877,144.91043,23 Daymar Circuit,CRAIGIEBURN, YARRA RANGES ,40221,3.4599697631255233,41,1,5,3,2,1
97050,-38.00056,145.28378,8 Marnie Place,HALLAM, GLEN EIRA ,19885,2.2729537094179104,50,1,15,4,2,1
26580,-37.601936,144.92921,34 Bridgewater Road,CRAIGIEBURN, YARRA RANGES ,40221,1.2441092438352075,41,1,5,3,2,1
88129,-37.93674,145.03894,2 Healey Street,MOORABBIN, MANSFIELD ,19937,0.3286623179551655,34,1,0,0,0,0
90942,-37.960484,145.04361,6B Stuart Avenue,CHELTENHAM, YARRA RANGES ,19866,1.180851339138917,40,1,5,3,2,1
80936,-38.00104,145.21274,19 Trewin Street,DANDENONG, CARDINIA ,19888,1.2606826219187435,46,1,25,10,5,3
86768,-37.92424,145.00293,44 Roslyn Street,BRIGHTON, HUME ,19938,2.8591283526181352,32,1,332,214,155,80
82106,-37.98969,145.24086,31 Ti - Tree Drive,DOVETON, HINDMARSH ,19888,2.731655075144372,46,1,0,0,0,0
72404,-37.84687,145.2692,44 Scoresby Road,BAYSWATER, INDIGO ,19870,0.5797376131550935,41,1,-1,0,0,0
21273,-37.76561,144.95644,46 Talbot Street,BRUNSWICK, MARIBYRNONG ,19968,0.36340635687304895,16,1,22,7,5,3
90645,-37.9661,145.06676,4 Berkefeld Court,CHELTENHAM, YARRA RANGES ,19866,1.072355290892381,40,1,5,3,2,1
31475,-37.758297,144.99501,79 Ballantyne Street,THORNBURY, LATROBE ,20014,0.47825195896600614,31,1,2,2,1,0
48816,-37.810925,145.02386,9 Miller Grove,KEW, SOUTH GIPPSLAND ,19905,1.216491179708365,10,1,2,0,0,0
54507,-37.82184,145.04271,41 Henry Street,HAWTHORN, YARRA ,19903,0.28256423308982376,14,1,15,7,5,3
40360,-37.68179,145.05681,30 Maculata Grove,BUNDOORA, WODONGA ,45795,3.7424007827282577,54,1,3,0,0,0
83925,-37.857277,145.00746,36 Irving Avenue,PRAHRAN, BOROONDARA ,19946,0.919312916304835,14,1,12,3,2,1
10131,-37.79069,144.9227,16 Colonial Place,KENSINGTON, SOUTH GIPPSLAND ,20040,0.6673552430949181,10,1,2,0,0,0
95686,-37.9102,145.04707,39 Hall Street,MCKINNON, HORSHAM ,19940,0.7707213006706649,28,1,0,0,0,0
30211,-37.765774,145.0028,53 Dennis Street,NORTHCOTE, MURRINDINDI ,20015,0.5380302167235446,29,1,0,0,0,0
66306,-37.781906,145.33734,38 Larbert Road,MOOROOLBARK, WEST WIMMERA ,19877,2.2167677525822516,46,1,0,0,0,0
54474,-37.8183,145.03706,4 Bowen Street,HAWTHORN, YARRA ,19904,0.3569592735002804,12,1,15,7,5,3
70048,-37.867344,145.06738,4 Nairn Street,ASHBURTON, DAREBIN ,19847,1.0839648824740666,28,1,41,21,15,8
39583,-37.703857,145.05653,1224 Plenty Road,BUNDOORA, WODONGA ,19984,2.527465173323429,42,1,3,0,0,0
17010,-37.70682,144.95326,3 Staples Court,HADFIELD, WYNDHAM ,19961,0.8437847691184793,30,1,99,43,33,20
13988,-37.762833,144.90553,1a Corio Street,MOONEE PONDS, BENALLA ,20037,1.2072298412965046,16,1,0,0,0,0
68562,-37.85683,145.02113,5 Hume Street,ARMADALE, BRIMBANK ,19945,0.1643786316016157,16,1,77,34,21,12
1687,-37.782562,144.87773,113 Mitchell Street,MAIDSTONE, BAW BAW ,20023,2.2441748684355907,15,1,3,0,0,0
24345,-37.713593,144.97237,34 Tyrrell Crescent,FAWKNER, MONASH ,19962,1.0472638189230312,28,1,16,4,3,2
88662,-37.953056,145.03845,23 Clonmult Avenue,HIGHETT, GREATER DANDENONG ,19872,0.5965651591159014,37,1,36,9,6,3
70074,-37.874718,145.07077,40 Solway Street,ASHBURTON, DAREBIN ,19847,1.0567653018609804,28,1,41,21,15,8
93894,-38.06755,145.12526,32 Breeze Street,BONBEACH, QUEENSCLIFFE ,19859,0.7084786727233648,56,1,0,0,0,0
3691,-37.812904,144.89029,56 Tongue Street,YARRAVILLE, MITCHELL ,20024,1.162324513604736,13,1,14,5,3,1
4368,-37.847187,144.87285,32 Challis Street,NEWPORT, MANSFIELD ,20023,5.169134096372369,15,1,0,0,0,0
41477,-37.73061,145.09326,11 Rockaway Drive,VIEWBANK, MANNINGHAM ,19983,2.1842622830785876,39,1,11,6,4,2
60956,-37.83404,145.19077,84 Willis Court,VERMONT, CENTRAL GOLDFIELDS ,19900,1.7877633690648917,30,1,0,0,0,0
59509,-37.814064,145.18712,18 Page Street,MITCHAM, PORT PHILLIP ,19900,0.6125435044686457,30,1,25,8,5,3
5341,-37.866318,144.84312,8 Acacia Street,SEAHOLME, WHITEHORSE ,20022,7.666363487359033,17,1,12,1,1,1
8885,-37.88299,144.76364,15 Gundowring Drive,SEABROOK, MACEDON RANGES ,20021,12.149322335130039,20,1,1,1,1,0
50539,-37.75299,145.13426,3 Clarke Street,TEMPLESTOWE, MOUNT ALEXANDER ,19986,4.34349493983271,48,1,0,0,0,0
93957,-38.07171,145.12218,478 Station Street,BONBEACH, QUEENSCLIFFE ,19858,0.3550895975112264,58,1,0,0,0,0
69731,-37.870785,145.07747,20 Nicholas Street,ASHBURTON, DAREBIN ,19847,0.3349359231603113,28,1,41,21,15,8
54078,-37.821327,145.01811,13 Isabella Grove,HAWTHORN, YARRA ,19905,0.4245314742337218,10,1,15,7,5,3
17324,-37.69786,144.91672,48 Hartington Street,GLENROY, WYNDHAM ,20031,0.31333680597982605,30,1,99,43,33,20
58835,-37.80989,145.16992,3 Blue Hills Avenue,NUNAWADING, STONNINGTON ,19899,1.2700428277044102,28,1,19,4,3,1
94026,-38.057198,145.12749,71 Broadway,BONBEACH, QUEENSCLIFFE ,19859,0.9367389091133048,56,1,0,0,0,0
37236,-37.637028,145.03271,3 Maserati Drive,EPPING, FRANKSTON ,20005,1.7249746731768585,51,1,3,3,2,1
66885,-37.76006,145.36678,10 Union Road,LILYDALE, FRANKSTON ,19876,1.7524051229685753,51,1,3,3,2,1
8438,-37.751255,144.77887,33 Sullivan Road,CAIRNLEA, YARRA RANGES ,20002,1.9955640543581408,28,1,5,3,2,1
61725,-37.792294,145.24736,3 Holyrood Crescent,RINGWOOD, MACEDON RANGES ,19879,2.2042138860455562,38,1,1,1,1,0
88228,-37.9438,145.03978,48 Worthing Road,MOORABBIN, MANSFIELD ,19872,0.5468210618607325,37,1,0,0,0,0
82810,-37.90151,145.27112,5 Webb Court,ROWVILLE, BALLARAT ,19868,3.0590327918708398,46,1,2,1,1,0
13745,-37.754436,144.92804,115 Primrose Street,ESSENDON, NILLUMBIK ,20036,1.0187019997707205,19,1,4,1,1,1
68203,-37.849216,145.01305,715 Malvern Road,TOORAK, MANNINGHAM ,19946,0.18920468618164282,14,1,11,6,4,2
53307,-37.821266,145.00552,43 Hunter Street,RICHMOND, EAST GIPPSLAND ,19906,0.7230458107129796,8,1,1,0,0,0
38012,-37.785744,145.02383,15 Rex Avenue,ALPHINGTON,BANYULE ,19930,0.9523062913128526,26,1,22,12,7,4
22905,-37.744892,144.97672,5 Hutchinson Street,COBURG, MOONEE VALLEY ,19965,1.211314119848075,23,1,41,17,12,6
74391,-37.88022,145.01761,7 Edinburgh Avenue,CAULFIELD, MELTON ,19944,1.8623178586182338,18,1,87,28,19,10
7830,-37.782253,144.8032,3/67 Suspension Street,ARDEER, SWAN HILL ,20004,1.9593786245616436,23,1,1,0,0,0
5616,-37.78337,144.86101,20 Castley Cres,BRAYBROOK, HUME ,20022,1.7759029471285575,17,1,332,214,155,80
10379,-37.78174,144.92984,3/7-9 Farnham Court,FLEMINGTON, WHITTLESEA ,20040,0.6267951335817902,10,1,152,69,45,23
14573,-37.75198,144.92415,50 Hoddle Street,ESSENDON, NILLUMBIK ,20036,0.6014659556798471,19,1,4,1,1,1
10160,-37.793747,144.92827,17 Wight Street,KENSINGTON, SOUTH GIPPSLAND ,20041,0.19848445072997264,9,1,2,0,0,0
43223,-37.720917,145.10866,59 Allima Avenue,YALLAMBIE, MAROONDAH ,19986,1.2935750009436937,48,1,23,3,2,1
87337,-37.943512,145.01671,123A Linacre Road,HAMPTON, WYNDHAM ,19937,2.0326394372139656,34,1,99,43,33,20
8854,-37.86735,144.76524,130 Alma Avenue,LAVERTON, MURRINDINDI ,20021,10.598947274347077,20,1,0,0,0,0
80690,-37.975517,145.21143,10 Edward Avenue,DANDENONG, CARDINIA ,19888,1.6155074529082647,46,1,25,10,5,3
76945,-37.924557,145.11008,62-64 View Street,CLAYTON, HINDMARSH ,19915,0.9183672405826931,31,1,0,0,0,0
84882,-37.877697,144.9794,330 Barkly Street,ELWOOD, MORELAND ,19947,4.192347642280753,12,1,111,50,47,25
58848,-37.826553,145.16801,3 Lilian Street,NUNAWADING, STONNINGTON ,19899,0.8968774143791168,28,1,19,4,3,1
21313,-37.765022,144.96436,5 Louisa Street,BRUNSWICK, MARIBYRNONG ,19968,0.5160707144660921,16,1,22,7,5,3
5999,-37.78397,144.84282,1/7 Una Streeet,SUNSHINE, KNOX ,20021,1.0115503515724076,20,1,23,5,3,2
36052,-37.686462,145.03351,7 Parklands Drive,THOMASTOWN, CAMPASPE ,20007,1.8260766532049881,46,1,0,0,0,0
42557,-37.737976,145.06415,70 Bellevue Avenue,ROSANNA, EAST GIPPSLAND ,19936,0.5732241283985782,36,1,1,0,0,0
7606,-37.748734,144.7649,65 Concord Circut,ALBANVALE, HEPBURN ,20002,3.1245090748991906,28,1,-1,0,0,0
44028,-37.70266,145.09628,1/47 Lorimer Street,GREENSBOROUGH, GLEN EIRA ,19985,1.0635491756184525,46,1,15,4,2,1
60565,-37.84173,145.19298,2 Locksley Chase,VERMONT, CENTRAL GOLDFIELDS ,19900,2.6417328202985826,30,1,0,0,0,0
44604,-37.684895,145.12256,205 Beales Road,GREENSBOROUGH, GLEN EIRA ,19985,2.4678845489084686,46,1,15,4,2,1
95568,-37.91383,145.04611,33 Lindsay Street,MCKINNON, HORSHAM ,19940,0.7902169371160793,28,1,0,0,0,0
4809,-37.86424,144.83783,10 Chifley Avenue,ALTONA, BRIMBANK ,20022,7.563753566637053,17,1,77,34,21,12
79181,-37.935738,145.16513,50 Grace Street,SPRINGVALE, GREATER BENDIGO ,19913,1.8442156922172848,36,1,0,0,0,0
47939,-37.801018,145.04306,152 Eglinton Street,KEW, SOUTH GIPPSLAND ,19904,2.349633338981624,12,1,2,0,0,0
52448,-37.821224,145.01291,16 Westbank Terrace,RICHMOND, EAST GIPPSLAND ,19906,0.8479758692358232,8,1,1,0,0,0
93523,-37.98749,145.07063,58-60 Warrigal Road,PARKDALE, STONNINGTON ,19865,0.7888725218689097,43,1,19,4,3,1
5923,-37.78118,144.85136,97 Darnley Street,BRAYBROOK, HUME ,20021,1.8207769039087205,20,1,332,214,155,80
41164,-37.694912,145.06715,8 Flinders Court,BUNDOORA, WODONGA ,19984,2.3104455449339776,42,1,3,0,0,0
48549,-37.800716,145.04066,53 Gladstone Street,KEW, SOUTH GIPPSLAND ,19904,2.339582628515223,12,1,2,0,0,0
93328,-38.00209,145.09946,4 Reckless Lane,MORDIALLOC, PORT PHILLIP ,19863,1.1493038694221052,48,1,25,8,5,3
54941,-37.836163,145.08423,117 Highfield Road,CAMBERWELL, MELBOURNE ,19850,1.1571219547067202,23,1,23,11,8,5
19345,-37.662807,144.93556,18 Guildford Avenue,COOLAROO, COLAC - OTWAY ,44817,0.8614943385483549,35,1,1,0,0,0
90303,-37.962414,145.04716,21 Paul Street,CHELTENHAM, YARRA RANGES ,19866,0.8020788367452538,40,1,5,3,2,1
94255,-38.077995,145.12498,9 Walkers Road,CARRUM, QUEENSCLIFFE ,19858,0.4121196397475356,58,1,0,0,0,0
44587,-37.7162,145.10912,20 Fricker Avenue,GREENSBOROUGH, GLEN EIRA ,19986,1.0965741274992467,48,1,15,4,2,1
39769,-37.684216,145.0545,16 Buttercup Grove,BUNDOORA, WODONGA ,20007,3.5713020276420346,46,1,3,0,0,0
11603,-37.783367,144.8968,7A Maireana Street,MARIBYRNONG, BAW BAW ,20025,2.0507262787115876,10,1,3,0,0,0
83099,-37.89052,145.25473,21 Norma Crescent South,KNOXFIELD, SOUTHERN GRAMPIANS ,19868,3.692894240600695,46,1,0,0,0,0
67389,-37.742237,145.34178,36 Chester Street,LILYDALE, FRANKSTON ,19876,1.567760949128795,51,1,3,3,2,1
71641,-37.85214,145.24313,505 Boronia Road,WANTIRNA, CENTRAL GOLDFIELDS ,19870,2.4845036342429823,41,1,0,0,0,0
42335,-37.73291,145.07072,5 Nagle Court,ROSANNA, EAST GIPPSLAND ,19983,0.7807837074192584,39,1,1,0,0,0
81308,-37.974087,145.22215,47 Oswald Street,DANDENONG, CARDINIA ,19888,2.0777696402541044,46,1,25,10,5,3
23378,-37.652966,144.90504,117 Dunfermline Avenue,GREENVALE, HORSHAM ,44817,2.0564600964597046,35,1,0,0,0,0
50066,-37.774647,145.09665,23 Prospect Road,BULLEEN, MARIBYRNONG ,19935,3.7205621453612476,34,1,22,7,5,3
58678,-37.812325,145.17996,2 McCulloch Street,NUNAWADING, STONNINGTON ,19899,1.0237563732029946,28,1,19,4,3,1
33963,-37.730457,145.02501,165 Albert Street,RESERVOIR, EAST GIPPSLAND ,20011,1.9710617159159405,37,1,1,0,0,0
85846,-37.890995,145.00716,80 Shoobra Road,ELSTERNWICK, MORELAND ,19942,3.0838631408759176,24,1,111,50,47,25
45250,-37.71773,145.09645,52 NARBETHONG DRIVE,GREENSBOROUGH, GLEN EIRA ,19984,1.345688524323078,42,1,15,4,2,1
82510,-37.90554,145.2781,10 Waterloo Place,ROWVILLE, BALLARAT ,19867,2.954993776846351,49,1,2,1,1,0
32258,-37.738617,145.0075,201A Murray Road,PRESTON, BOROONDARA ,20012,0.6149581031317319,35,1,12,3,2,1
6830,-37.779694,144.8179,53 Derrimut Street,ALBION, MOIRA ,20004,0.6401284015149318,23,1,0,0,0,0
5724,-37.792404,144.85808,31A South Road,BRAYBROOK, HUME ,20022,0.8741631739164839,17,1,332,214,155,80
86462,-37.90155,145.00429,28 Montclair Avenue,BRIGHTON, HUME ,19941,3.1083643827899357,27,1,332,214,155,80
66619,-37.772713,145.3038,69 Bellara Drive,MOOROOLBARK, WEST WIMMERA ,19877,1.5387159737901934,46,1,0,0,0,0
74113,-37.910656,145.27638,114 Lakesfield Drive,LYSTERFIELD, BALLARAT ,19867,3.3901386285826156,49,1,2,1,1,0
5372,-37.862003,144.82404,9 Mcintyre Drive,ALTONA, BRIMBANK ,20022,7.778110094488976,17,1,77,34,21,12
61418,-37.822018,145.22104,18 Maurice Avenue,RINGWOOD, MACEDON RANGES ,19901,0.8045408761846337,32,1,1,1,1,0
21167,-37.75646,144.95941,39 Cassels Road,BRUNSWICK, MARIBYRNONG ,19966,0.3054502426057784,21,1,22,7,5,3
94514,-37.926674,145.03143,1/21 Wolsley Street,BENTLEIGH, HOBSONS BAY ,19938,0.39301064492027254,32,1,20,14,15,10
74596,-37.900963,145.05565,14 Grandview Grove,CARNEGIE, MELBOURNE ,19941,1.4305584881234854,27,1,23,11,8,5
32361,-37.746525,144.99564,23 Penola Street,PRESTON, BOROONDARA ,20013,0.4119579982355217,33,1,12,3,2,1
7484,-37.748714,144.76093,40 Fairfax Circuit,ALBANVALE, HEPBURN ,20002,3.470446593822161,28,1,-1,0,0,0
44345,-37.70383,145.09738,158 Grimshaw Street,GREENSBOROUGH, GLEN EIRA ,19985,0.9570736455059005,46,1,15,4,2,1
16314,-37.696545,144.9395,107 Gowrie Street,GLENROY, WYNDHAM ,19961,1.7674939752745034,30,1,99,43,33,20
44431,-37.716866,145.09792,18 Carinya Road,GREENSBOROUGH, GLEN EIRA ,19984,1.4067760885854612,42,1,15,4,2,1
4355,-37.827816,144.87556,3/9 Stephenson Street,SPOTSWOOD, GREATER SHEPPARTON ,20023,3.0196132381905327,15,1,5,0,1,2
24433,-37.69269,144.96819,48 Birchwood Street,FAWKNER, MONASH ,19961,1.2095166495243392,30,1,16,4,3,2
87771,-37.93636,145.00778,48 Mills Street,HAMPTON, WYNDHAM ,19937,2.5520467706855654,34,1,99,43,33,20
3506,-37.818455,144.87253,40 Wilkins Street,YARRAVILLE, MITCHELL ,20023,2.1679780941491176,15,1,14,5,3,1
39285,-37.698204,145.07446,1 Jacqueline Road,BUNDOORA, WODONGA ,19984,1.640398327791221,42,1,3,0,0,0
85144,-37.87543,144.98128,88 Milton Street,ELWOOD, MORELAND ,19947,3.892076562551086,12,1,111,50,47,25
53871,-37.821365,144.9946,88a Rowena Parade,RICHMOND, EAST GIPPSLAND ,19908,0.49291284445235245,6,1,1,0,0,0
8246,-37.749287,144.74562,2 Windle Terrace,BURNSIDE, MOYNE ,20001,4.785600113476198,31,1,0,0,0,0
27620,-37.61033,144.94083,7 Parton Place,CRAIGIEBURN, YARRA RANGES ,40221,0.9726957570224886,41,1,5,3,2,1
90709,-37.951195,145.06042,43 Tintern Mews,CHELTENHAM, YARRA RANGES ,19872,1.65749464771926,37,1,5,3,2,1
90585,-37.9604,145.04926,34 Tulip Grove,CHELTENHAM, YARRA RANGES ,19866,0.8370487803653849,40,1,5,3,2,1
48889,-37.81046,145.10167,1/4-6 Erne Street,BALWYN, HOBSONS BAY ,19896,1.0543923993585382,25,1,20,14,15,10
24519,-37.70212,144.97186,60 Jukes Road,FAWKNER, MONASH ,19961,1.1551939360446999,30,1,16,4,3,2
60727,-37.837193,145.19786,4 Frances Avenue,VERMONT, CENTRAL GOLDFIELDS ,19900,2.1972024078534895,30,1,0,0,0,0
61859,-37.782654,145.25229,36 Tandarra Drive,RINGWOOD, MACEDON RANGES ,19878,2.8682371831568876,42,1,1,1,1,0
83368,-37.854397,145.00258,1/70 Williams Road,PRAHRAN, BOROONDARA ,19946,1.0744055712134781,14,1,12,3,2,1
56552,-37.854733,145.10085,3 Sixth Avenue,BURWOOD, MARIBYRNONG ,19849,1.8217549822538794,25,1,22,7,5,3
66813,-37.748314,145.34447,1 Poyner Avenue,LILYDALE, FRANKSTON ,19876,0.8511999005922508,51,1,3,3,2,1
86193,-37.889927,145.00058,159 Cochrane Street,BRIGHTON, HUME ,19944,3.648286656377182,18,1,332,214,155,80
15503,-37.733948,144.91449,9 Marks Street,STRATHMORE, KNOX ,20034,1.2578646189557863,23,1,23,5,3,2
43472,-37.717045,145.08026,13 Wattle Drive,WATSONIA, MANNINGHAM ,19984,0.7455528508873238,42,1,11,6,4,2
59313,-37.82679,145.20648,103 Orient Avenue,MITCHAM, PORT PHILLIP ,19901,1.039067647691149,32,1,25,8,5,3
11372,-37.786575,144.90013,313/55 Cumberland Drive,MARIBYRNONG, BAW BAW ,20025,1.6373451821951803,10,1,3,0,0,0
97085,-38.01544,145.27675,9 Fernshaw Gardens,HALLAM, GLEN EIRA ,19885,0.6628027706539873,50,1,15,4,2,1
53267,-37.825073,144.99593,41 Clifton Street,RICHMOND, EAST GIPPSLAND ,19908,0.5186695730659945,6,1,1,0,0,0
85381,-37.883434,145.00037,21 Gordon Street,ELSTERNWICK, MORELAND ,19944,3.1809973758254397,18,1,111,50,47,25
86091,-37.9254,145.0004,129 Were Street,BRIGHTON, HUME ,19938,3.0798557541868177,32,1,332,214,155,80
28269,-37.804073,144.97548,37 Palmer Street,FITZROY, NILLUMBIK ,19843,0.8092349324306203,2,1,4,1,1,1
35717,-37.727505,144.99974,9 Cameron Street,RESERVOIR, EAST GIPPSLAND ,20011,0.2850486597088677,37,1,1,0,0,0
13913,-37.753826,144.9057,16 Thomson Street,ESSENDON, NILLUMBIK ,20037,0.9552294301359854,16,1,4,1,1,1
21066,-37.759987,144.96658,33 Bishop Street,BRUNSWICK, MARIBYRNONG ,19967,0.5376303343105779,18,1,22,7,5,3
43305,-37.719666,145.08862,8 Janice Street,MACLEOD, WANGARATTA ,19984,1.0584967334693698,42,1,0,0,0,0
47974,-37.811977,145.04036,16a Coleridge Street,KEW, SOUTH GIPPSLAND ,19904,1.1107623273152105,12,1,2,0,0,0
14765,-37.74603,144.89462,72 Bradshaw Street,ESSENDON, NILLUMBIK ,20037,2.2001786315377325,16,1,4,1,1,1
82024,-37.986343,145.24638,27 Louis Street,DOVETON, HINDMARSH ,19888,3.241360594581929,46,1,0,0,0,0
75377,-37.89302,145.05873,67 Belsize Avenue,CARNEGIE, MELBOURNE ,19920,0.7547599143456734,20,1,23,11,8,5
80066,-37.986103,145.15659,3 Fernhurst Close,KEYSBOROUGH, KINGSTON ,19890,2.7570661790587305,41,1,13,4,2,1
52774,-37.830776,144.99919,24 Cotter Street,RICHMOND, EAST GIPPSLAND ,19906,0.8178868177317914,8,1,1,0,0,0
89971,-37.95726,145.07118,13 Kayden Street,CHELTENHAM, YARRA RANGES ,19866,1.794794058026044,40,1,5,3,2,1
50625,-37.753937,145.12617,71 Atkinson Street,TEMPLESTOWE, MOUNT ALEXANDER ,19986,4.320863795309109,48,1,0,0,0,0
73949,-37.86781,145.28693,7 Reve Street,BORONIA, TOWONG ,19869,0.8489148159728618,44,1,0,0,0,0
25691,-37.595345,144.91191,18 Healsville Loop,CRAIGIEBURN, YARRA RANGES ,40221,2.8623682415152185,41,1,5,3,2,1
1695,-37.811203,144.88022,118 Coronation Street,KINGSVILLE, ALPINE ,20023,1.138101076344858,15,1,0,0,0,0
25077,-37.59807,144.90387,109 Waterview Boulevard,CRAIGIEBURN, YARRA RANGES ,40221,3.504305008015755,41,1,5,3,2,1
4011,-37.847065,144.86394,1/10 Blenheim Road,NEWPORT, MANSFIELD ,20022,5.323239245363419,17,1,0,0,0,0
36163,-37.669518,145.02629,13 Evans Street,LALOR, KINGSTON ,20006,0.8995799375266659,48,1,13,4,2,1
48183,-37.810417,145.02293,26 Miller Grove,KEW, SOUTH GIPPSLAND ,19905,1.2700020700008354,10,1,2,0,0,0
93985,-38.058712,145.13425,56 Banjo Circuit,BONBEACH, QUEENSCLIFFE ,19859,1.3608625891227162,56,1,0,0,0,0
49815,-37.77994,145.10052,1/24 Westwood Drive,BULLEEN, MARIBYRNONG ,19935,4.332458446854143,34,1,22,7,5,3
10065,-37.782944,144.93597,14 Flemington Street (travancore),TRAVANCORE, WHITEHORSE ,19971,0.6491485286536598,11,1,12,1,1,1
67172,-37.742077,145.34544,2 Newhaven Court,LILYDALE, FRANKSTON ,19876,1.5094430620089396,51,1,3,3,2,1
79722,-37.98538,145.1636,150 Darren Road,KEYSBOROUGH, KINGSTON ,19890,2.334251053432489,41,1,13,4,2,1
63683,-37.796185,145.29994,17-19 View Street,CROYDON, CARDINIA ,19877,1.679881972962961,46,1,25,10,5,3
60921,-37.83417,145.19273,70 Park Drive,VERMONT, CENTRAL GOLDFIELDS ,19900,1.8002839915735902,30,1,0,0,0,0
82514,-37.9112,145.27103,103 Murrindal Drive,ROWVILLE, BALLARAT ,19867,3.8125121505510737,49,1,2,1,1,0
67773,-37.753292,145.3557,91 Anderson Street,LILYDALE, FRANKSTON ,19876,0.7453681114986218,51,1,3,3,2,1
8165,-37.752575,144.78093,17 Cairnlea Drive,CAIRNLEA, YARRA RANGES ,20002,1.8893837142525143,28,1,5,3,2,1
43526,-37.706566,145.08144,17 Princes Street,WATSONIA, MANNINGHAM ,19984,0.531554998915364,42,1,11,6,4,2
78678,-37.935596,145.15321,16 Whiteside Street,SPRINGVALE, GREATER BENDIGO ,19914,1.3030313951959662,33,1,0,0,0,0
78919,-37.952766,145.15614,3 Elm Grove,SPRINGVALE, GREATER BENDIGO ,19913,0.43279399130541224,36,1,0,0,0,0
29905,-37.77521,144.99155,30 Gordon Grove,NORTHCOTE, MURRINDINDI ,20017,0.3190580897443291,26,1,0,0,0,0
